Date,CustomerID,Region,Product,Quantity,Revenue,Cost,Profit,Feedback
2025-08-09,1502,West,Product A,5,575.88,271.23,304.65,"Excellent service, very satisfied with the product quality."
2025-08-09,2446,South,Product C,4,715.55,497.16,218.39,"Great value for money, will buy again."
2025-08-09,2088,South,Product A,14,1620.43,1132.91,487.52,"Customer support resolved my issue quickly, thank you."
2025-08-09,1870,West,Product E,5,225.53,110.06,115.47,"Terrible experience, product was damaged."
2025-08-09,1942,Central,Product E,5,254.82,124.3,130.52,The delivery was late and support was not helpful.
2025-08-10,1849,Central,Product C,11,1872.94,1026.92,846.02,"Great value for money, will buy again."
2025-08-11,1062,Central,Product B,9,655.71,361.89,293.82,"Average experience, nothing special."
2025-08-11,1363,North,Product B,7,414.42,240.94,173.48,"Customer support resolved my issue quickly, thank you."
2025-08-12,2037,East,Product A,3,325.64,173.35,152.29,Good quality but shipping took too long.
2025-08-12,2194,Central,Product E,9,536.82,302.27,234.55,The delivery was late and support was not helpful.
2025-08-12,1962,South,Product B,9,551.59,281.37,270.22,"Customer support resolved my issue quickly, thank you."
2025-08-12,2014,North,Product A,11,1017.34,478.13,539.21,Good quality but shipping took too long.
2025-08-13,1227,East,Product B,1,73.33,35.04,38.29,Loved it! Exceeded my expectations.
2025-08-13,2015,Central,Product E,6,340.77,166.26,174.51,"Customer support resolved my issue quickly, thank you."
2025-08-13,1350,North,Product A,7,788.78,542.08,246.7,"Excellent service, very satisfied with the product quality."
2025-08-13,1677,West,Product B,2,118.67,76.84,41.83,The delivery was late and support was not helpful.
2025-08-13,2127,East,Product A,13,1549.06,946.34,602.72,"Terrible experience, product was damaged."
2025-08-13,2391,North,Product A,4,372.17,210.0,162.17,Good quality but shipping took too long.
2025-08-14,1142,South,Product B,1,68.61,39.6,29.01,"Terrible experience, product was damaged."
2025-08-14,1380,South,Product E,6,349.8,205.17,144.63,"Customer support resolved my issue quickly, thank you."
2025-08-14,2174,West,Product B,13,992.71,605.98,386.73,Good quality but shipping took too long.
2025-08-14,1072,North,Product A,4,413.38,259.33,154.05,Loved it! Exceeded my expectations.
2025-08-14,2214,Central,Product A,3,310.53,203.06,107.47,"Average experience, nothing special."
2025-08-14,1687,West,Product D,2,235.47,115.29,120.18,"Excellent service, very satisfied with the product quality."
2025-08-15,1485,South,Product C,5,829.1,491.65,337.45,Good quality but shipping took too long.
2025-08-15,2326,East,Product A,5,473.41,218.15,255.26,Loved it! Exceeded my expectations.
2025-08-15,2091,West,Product D,5,625.19,348.15,277.04,"Excellent service, very satisfied with the product quality."
2025-08-15,1461,North,Product A,11,1304.84,754.14,550.7,Good quality but shipping took too long.
2025-08-15,1699,West,Product C,9,1521.21,1038.91,482.3,"Excellent service, very satisfied with the product quality."
2025-08-15,1719,South,Product B,1,70.28,32.51,37.77,"Not worth the price, quite disappointed."
2025-08-16,1404,Central,Product C,9,1544.15,706.01,838.14,"Customer support resolved my issue quickly, thank you."
2025-08-16,1266,South,Product D,2,231.77,110.54,121.23,"Not worth the price, quite disappointed."
2025-08-16,1546,West,Product D,14,2047.67,1030.85,1016.82,"Great value for money, will buy again."
2025-08-17,2424,South,Product E,8,381.8,259.65,122.15,"Average experience, nothing special."
2025-08-17,2028,North,Product A,12,1370.36,764.66,605.7,"Not worth the price, quite disappointed."
2025-08-17,1178,East,Product C,4,770.34,461.15,309.19,"Fantastic product, highly recommend to others."
2025-08-18,1205,Central,Product A,6,556.82,381.19,175.63,Good quality but shipping took too long.
2025-08-18,1116,North,Product A,10,998.73,457.11,541.62,Good quality but shipping took too long.
2025-08-19,1713,West,Product B,14,1028.36,506.8,521.56,"Terrible experience, product was damaged."
2025-08-19,1978,Central,Product C,8,1200.22,760.12,440.1,"Excellent service, very satisfied with the product quality."
2025-08-19,1250,West,Product B,7,415.57,217.83,197.74,"Customer support resolved my issue quickly, thank you."
2025-08-20,1325,West,Product A,1,91.97,63.62,28.35,"Excellent service, very satisfied with the product quality."
2025-08-21,2409,North,Product A,12,1327.73,865.15,462.58,"Terrible experience, product was damaged."
2025-08-21,1761,South,Product D,6,865.3,505.63,359.67,"Average experience, nothing special."
2025-08-21,1367,East,Product B,11,790.7,527.6,263.1,"Customer support resolved my issue quickly, thank you."
2025-08-23,1419,South,Product E,2,90.28,54.36,35.92,"Great value for money, will buy again."
2025-08-23,2219,Central,Product B,10,778.5,498.48,280.02,The delivery was late and support was not helpful.
2025-08-24,1856,North,Product D,10,1116.56,666.96,449.6,The delivery was late and support was not helpful.
2025-08-25,2412,West,Product E,13,707.78,322.45,385.33,"Customer support resolved my issue quickly, thank you."
2025-08-25,2475,East,Product E,14,720.78,411.44,309.34,"Fantastic product, highly recommend to others."
2025-08-25,2451,Central,Product A,10,1098.31,626.02,472.29,"Fantastic product, highly recommend to others."
2025-08-26,2170,East,Product A,3,310.75,201.33,109.42,"Fantastic product, highly recommend to others."
2025-08-26,2299,North,Product A,6,554.4,264.0,290.4,Good quality but shipping took too long.
2025-08-26,2350,West,Product E,9,495.02,286.7,208.32,"Not worth the price, quite disappointed."
2025-08-26,1891,North,Product D,3,387.38,204.75,182.63,"Fantastic product, highly recommend to others."
2025-08-27,2459,North,Product A,5,495.7,227.4,268.3,"Not worth the price, quite disappointed."
2025-08-28,2472,East,Product C,12,2017.8,1325.03,692.77,"Great value for money, will buy again."
2025-08-28,2192,Central,Product B,10,735.09,478.07,257.02,"Not worth the price, quite disappointed."
2025-08-28,1152,North,Product D,10,1209.9,770.13,439.77,Loved it! Exceeded my expectations.
2025-08-28,1918,West,Product D,7,781.61,393.76,387.85,"Average experience, nothing special."
2025-08-29,1574,South,Product D,7,859.54,421.38,438.16,"Terrible experience, product was damaged."
2025-08-29,2200,South,Product E,6,311.96,178.69,133.27,Loved it! Exceeded my expectations.
2025-08-29,1777,North,Product E,9,447.67,260.23,187.44,"Fantastic product, highly recommend to others."
2025-08-30,1534,East,Product E,8,363.68,205.75,157.93,"Average experience, nothing special."
2025-08-30,1501,North,Product A,10,1148.26,612.6,535.66,"Great value for money, will buy again."
2025-08-30,1713,South,Product A,3,320.82,199.75,121.07,"Average experience, nothing special."
2025-08-30,2224,North,Product A,6,595.66,326.14,269.52,"Great value for money, will buy again."
2025-08-30,1562,North,Product C,5,883.14,568.46,314.68,"Customer support resolved my issue quickly, thank you."
2025-08-31,1899,East,Product D,7,962.77,613.04,349.73,The delivery was late and support was not helpful.
2025-08-31,1998,West,Product A,7,721.83,328.48,393.35,"Customer support resolved my issue quickly, thank you."
2025-08-31,2340,East,Product B,10,654.84,393.0,261.84,"Customer support resolved my issue quickly, thank you."
2025-08-31,1848,South,Product B,10,676.85,401.7,275.15,"Terrible experience, product was damaged."
2025-09-01,1660,East,Product B,7,438.15,252.05,186.1,The delivery was late and support was not helpful.
2025-09-01,2001,South,Product D,11,1449.98,778.82,671.16,"Customer support resolved my issue quickly, thank you."
2025-09-02,1402,North,Product A,10,912.62,550.86,361.76,"Terrible experience, product was damaged."
2025-09-02,1830,North,Product B,2,137.73,73.72,64.01,"Customer support resolved my issue quickly, thank you."
2025-09-03,2200,West,Product D,14,1716.23,998.64,717.59,The delivery was late and support was not helpful.
2025-09-03,1842,North,Product B,2,123.17,76.44,46.73,"Not worth the price, quite disappointed."
2025-09-04,1147,East,Product D,13,1777.64,1190.23,587.41,"Excellent service, very satisfied with the product quality."
2025-09-04,2184,Central,Product E,7,305.1,212.7,92.4,"Fantastic product, highly recommend to others."
2025-09-04,1359,North,Product C,9,1564.99,1039.74,525.25,"Average experience, nothing special."
2025-09-05,2091,North,Product E,14,644.35,416.93,227.42,"Terrible experience, product was damaged."
2025-09-06,1533,Central,Product E,2,104.1,70.48,33.62,"Customer support resolved my issue quickly, thank you."
2025-09-06,1872,South,Product D,9,1091.65,526.69,564.96,"Not worth the price, quite disappointed."
2025-09-06,1084,North,Product A,14,1482.95,1008.37,474.58,"Excellent service, very satisfied with the product quality."
2025-09-06,1727,West,Product B,7,471.98,295.11,176.87,"Average experience, nothing special."
2025-09-07,2455,East,Product C,7,1141.41,546.35,595.06,Loved it! Exceeded my expectations.
2025-09-07,1038,West,Product C,1,194.17,101.04,93.13,The delivery was late and support was not helpful.
2025-09-07,2105,East,Product C,13,1992.21,1339.13,653.08,"Customer support resolved my issue quickly, thank you."
2025-09-07,1214,Central,Product A,13,1236.09,579.75,656.34,Loved it! Exceeded my expectations.
2025-09-08,1813,West,Product A,8,924.96,475.59,449.37,The delivery was late and support was not helpful.
2025-09-08,2360,South,Product E,11,580.67,393.14,187.53,"Average experience, nothing special."
2025-09-08,2447,West,Product C,2,383.96,252.46,131.5,"Average experience, nothing special."
2025-09-08,2155,East,Product E,11,487.34,272.87,214.47,Good quality but shipping took too long.
2025-09-09,1451,Central,Product B,1,65.22,42.54,22.68,"Terrible experience, product was damaged."
2025-09-09,2016,East,Product C,2,293.61,173.07,120.54,Loved it! Exceeded my expectations.
2025-09-09,1297,East,Product B,6,384.65,259.75,124.9,"Fantastic product, highly recommend to others."
2025-09-09,1382,Central,Product C,10,1737.96,1187.88,550.08,"Not worth the price, quite disappointed."
2025-09-10,1861,South,Product B,13,757.71,498.67,259.04,"Excellent service, very satisfied with the product quality."
2025-09-10,1605,East,Product C,9,1742.19,1103.87,638.32,"Not worth the price, quite disappointed."
2025-09-10,2354,West,Product B,4,293.46,189.43,104.03,"Great value for money, will buy again."
2025-09-10,1816,South,Product C,10,1449.0,1008.2,440.8,The delivery was late and support was not helpful.
2025-09-10,1639,South,Product E,5,229.42,149.65,79.77,"Great value for money, will buy again."
2025-09-11,1919,North,Product D,1,138.35,94.56,43.79,The delivery was late and support was not helpful.
2025-09-11,2096,East,Product B,7,459.07,236.48,222.59,"Average experience, nothing special."
2025-09-11,1946,West,Product E,2,93.09,64.44,28.65,"Excellent service, very satisfied with the product quality."
2025-09-11,1420,Central,Product B,10,593.77,380.27,213.5,"Terrible experience, product was damaged."
2025-09-12,1196,East,Product C,12,1985.85,1281.33,704.52,"Terrible experience, product was damaged."
2025-09-12,2413,East,Product D,11,1512.72,1016.32,496.4,Good quality but shipping took too long.
2025-09-12,1322,North,Product B,8,486.94,272.66,214.28,Loved it! Exceeded my expectations.
2025-09-13,1657,North,Product B,14,811.93,374.17,437.76,Loved it! Exceeded my expectations.
2025-09-14,1574,Central,Product C,14,2247.42,1178.58,1068.84,Loved it! Exceeded my expectations.
2025-09-14,2319,South,Product A,2,211.61,115.39,96.22,"Not worth the price, quite disappointed."
2025-09-14,1787,West,Product E,6,304.89,206.28,98.61,"Not worth the price, quite disappointed."
2025-09-14,1607,West,Product D,5,700.12,440.99,259.13,"Fantastic product, highly recommend to others."
2025-09-14,1681,West,Product A,13,1255.41,732.76,522.65,"Fantastic product, highly recommend to others."
2025-09-15,2138,West,Product C,10,1718.58,939.14,779.44,"Excellent service, very satisfied with the product quality."
2025-09-15,2354,South,Product D,10,1120.57,771.73,348.84,Good quality but shipping took too long.
2025-09-15,1911,South,Product C,8,1236.61,561.43,675.18,"Terrible experience, product was damaged."
2025-09-16,1192,South,Product B,5,375.64,179.91,195.73,"Great value for money, will buy again."
2025-09-16,2118,North,Product A,4,420.02,270.82,149.2,"Average experience, nothing special."
2025-09-16,1018,West,Product D,9,1058.11,561.84,496.27,Loved it! Exceeded my expectations.
2025-09-16,1680,South,Product B,3,183.37,116.16,67.21,"Fantastic product, highly recommend to others."
2025-09-16,1047,West,Product D,6,651.23,397.4,253.83,The delivery was late and support was not helpful.
2025-09-16,1936,West,Product B,7,422.67,242.89,179.78,"Not worth the price, quite disappointed."
2025-09-17,1105,North,Product C,12,2324.86,1610.82,714.04,The delivery was late and support was not helpful.
2025-09-18,1082,West,Product E,14,787.41,424.2,363.21,"Not worth the price, quite disappointed."
2025-09-18,1917,East,Product A,11,1002.61,551.03,451.58,"Excellent service, very satisfied with the product quality."
2025-09-19,2131,East,Product B,7,526.68,301.35,225.33,Good quality but shipping took too long.
2025-09-19,1113,East,Product A,5,534.47,245.5,288.97,The delivery was late and support was not helpful.
2025-09-19,1768,East,Product E,5,266.98,157.89,109.09,"Customer support resolved my issue quickly, thank you."
2025-09-19,2164,North,Product D,10,1215.52,616.37,599.15,The delivery was late and support was not helpful.
2025-09-19,1075,West,Product B,7,439.86,305.0,134.86,"Terrible experience, product was damaged."
2025-09-20,1660,East,Product B,8,498.33,256.37,241.96,"Excellent service, very satisfied with the product quality."
2025-09-20,1710,North,Product A,8,725.67,449.67,276.0,"Not worth the price, quite disappointed."
2025-09-20,1138,West,Product D,1,121.75,70.09,51.66,"Customer support resolved my issue quickly, thank you."
2025-09-21,2462,West,Product D,4,579.32,326.14,253.18,Loved it! Exceeded my expectations.
2025-09-21,1223,West,Product C,5,745.87,515.5,230.37,"Great value for money, will buy again."
2025-09-21,1612,East,Product A,7,708.33,325.96,382.37,"Not worth the price, quite disappointed."
2025-09-22,1039,East,Product D,2,281.59,188.86,92.73,"Average experience, nothing special."
2025-09-22,1904,West,Product A,4,430.59,292.69,137.9,"Terrible experience, product was damaged."
2025-09-23,1415,Central,Product E,6,303.79,210.12,93.67,"Customer support resolved my issue quickly, thank you."
2025-09-23,2287,North,Product D,5,605.79,307.53,298.26,"Terrible experience, product was damaged."
2025-09-23,1413,East,Product A,9,852.13,574.73,277.4,Good quality but shipping took too long.
